session,fill_id,order_id,side,open_time_ms,open_price,quantity,open_mid,fee_remaining
2026-05-09 07:00,fill-000004,ord-000158,sell,1778311500390,80266.00000000,0.00035000,80263.99500000,0.00561862000000000000
2026-05-09 07:00,fill-000006,ord-000200,sell,1778311916606,80261.17000000,0.00007000,80259.16500000,0.00112365638000000000
2026-05-09 08:00,fill-000003,ord-000275,buy,1778316973101,80416.71000000,0.00086000,80418.59500000,0.01383167412000000000
2026-05-09 09:00,fill-000001,ord-000051,buy,1778318178492,80298.00000000,0.001,80299.01500000,0.016059600000000
2026-05-09 09:00,fill-000002,ord-000257,buy,1778320185875,80230.05000000,0.00014000,80230.53500000,0.00224644140000000000
2026-05-09 09:00,fill-000003,ord-000259,buy,1778320195919,80228.00000000,0.00008000,80230.00500000,0.00128364800000000000
2026-05-09 10:00,fill-000002,ord-000127,buy,1778322253759,80198.00000000,0.00022000,80200.00500000,0.00352871200000000000
2026-05-09 11:00,fill-000001,ord-000007,buy,1778324476463,80257.99000000,0.00015000,80259.99500000,0.00240773970000000000
2026-05-09 11:00,fill-000002,ord-000033,buy,1778324941859,80287.89000000,0.001,80289.89500000,0.016057578000000
