source,scope,scope_value,cluster_gap_ms,cluster_count,tail_rows,largest_cluster_rows,worst_cluster_id,worst_cluster_metric_sum,worst_cluster_share_of_total_metric_sum,worst_cluster_share_of_negative_metric_sum,worst_cluster_share_of_tail_metric_sum
matched_lot,window,2026-04-13 07:00,300000,2,2,1,matched_lot_window_2026_04_13_07_00_300000_1,-192.3264,0.09630327854372654155128151221,0.08853645590252743418321357424,0.5217114049419714387159100055
matched_lot,window,2026-04-13 12:00,300000,3,6,3,matched_lot_window_2026_04_13_12_00_300000_2,-1601.850734000000000000000000,0.1162420961722369779851251133,0.09594228598764365599872939589,0.4802171588453846614875446443
matched_lot,window,2026-04-14 02:00,300000,1,2,2,matched_lot_window_2026_04_14_02_00_300000_1,-443.745246000000,0.2076381582839432705043404046,0.1728667203019574335985128792,1
matched_lot,window,2026-04-14 12:00,300000,2,5,3,matched_lot_window_2026_04_14_12_00_300000_2,-1909.160574000000000000000000,0.4222329229619181151719069466,0.1188884243195322266768092933,0.6105653004487047252618637115
matched_lot,window,2026-04-15 00:00,300000,1,2,2,matched_lot_window_2026_04_15_00_00_300000_1,-855.5208000000000000000000000,0.2177280104575801712000219756,0.1981489707193859193114336006,1
matched_lot,window,2026-04-15 05:00,300000,2,2,1,matched_lot_window_2026_04_15_05_00_300000_1,-381.945556000000000000000,0.1008819505683498758836730430,0.08047362883833009315912646138,0.5255467049620084271730745675
matched_lot,window,2026-04-15 12:00,300000,2,6,4,matched_lot_window_2026_04_15_12_00_300000_2,-1111.973192000000000000000000,8.638398442092537158943418229,0.1319754662973219198477035524,0.6783350311313507305444235436
matched_lot,window,2026-04-16 12:00,300000,3,6,4,matched_lot_window_2026_04_16_12_00_300000_3,-1163.922808000000000000000000,-0.2777280582684544803997000115,0.1786826511170273114710988602,0.5911898323525967768898962366
matched_lot,window,2026-04-16 17:00,300000,4,6,2,matched_lot_window_2026_04_16_17_00_300000_3,-1293.839408000000000000000000,-0.1945740285934473833359590804,0.2416518538168778731307090403,0.6034616419625664396954466168
matched_lot,window,2026-04-17 05:00,300000,4,4,1,matched_lot_window_2026_04_17_05_00_300000_1,-194.768390000000,-0.09237654656570694772296731744,0.06836817190213173637873455569,0.2722036631869348988050024842
matched_lot,window,2026-04-17 12:00,300000,4,6,3,matched_lot_window_2026_04_17_12_00_300000_3,-976.1874080000000000000000002,-0.1240797119939376367074154366,0.1768710716527013431655175701,0.4416552117824547246014264338
matched_lot,window,2026-04-18 13:00,300000,2,2,1,matched_lot_window_2026_04_18_13_00_300000_2,-170.3851980000000000000000000,0.1793947832556716318408786367,0.1069431118301336452992642263,0.5540818653191716609800918131
matched_lot,window,2026-04-18 19:00,300000,1,1,1,matched_lot_window_2026_04_18_19_00_300000_1,-170.0476500000000000000000000,1.079714934555417787260747134,0.2641538977495575737768731140,1
matched_lot,window,2026-04-19 13:00,300000,2,3,2,matched_lot_window_2026_04_19_13_00_300000_2,-1146.749356000000,0.1081856822457637275351061712,0.1033043036633288895735132159,0.6685583583895601673966828601
matched_lot,window,2026-04-20 03:00,300000,2,3,2,matched_lot_window_2026_04_20_03_00_300000_2,-591.8419980000000000000000000,0.3975859854078885170510788554,0.1216325799746187301298671999,0.6450228412122691683959056271
matched_lot,window,2026-04-20 13:00,300000,4,4,1,matched_lot_window_2026_04_20_13_00_300000_3,-335.603082000000,0.6376283733052607163616787955,0.05005321959626545393057084308,0.2659760359567640300888222778
matched_lot,window,2026-05-06 18:00,300000,1,2,2,matched_lot_window_2026_05_06_18_00_300000_1,-733.1428100000000000000000000,0.3870802407431562407136657327,0.2766369107455079811438930828,1
matched_lot,window,2026-05-07 16:00,300000,1,5,5,matched_lot_window_2026_05_07_16_00_300000_1,-1133.510884000000000000000000,0.3485022601075382852159617391,0.1985094540196038558855656997,1
matched_lot,window,2026-05-08 07:00,300000,1,2,2,matched_lot_window_2026_05_08_07_00_300000_1,-447.2517340000000000000000000,22.74542634350063086846252702,0.1889299100048440554025897821,1
matched_lot,window,2026-05-09 07:00,300000,1,1,1,matched_lot_window_2026_05_09_07_00_300000_1,-107.6121500000000000000000,0.3224967074586133298637084998,0.2722793855255000755945420786,1
matched_lot,window,2026-05-09 13:00,300000,1,1,1,matched_lot_window_2026_05_09_13_00_300000_1,-221.216820000000,0.5685766003745277825319767250,0.1894507048859643486775092195,1
